"ATM_Usage","ATM_Money","Day","Month","Season","Day_Of_Week","Is_Holiday","Date_Importance","HSupervisor","No_Service"
"101","114827000","16","5","2","7","1","0.5","0","N"
"369","599196267","4","1","1","4","1","5.0","0","N"
"556","926316489","11","7","3","1","0","1.5","0","N"
"779","1086236995","29","2","1","4","0","3.0","0.02","N"
"440","561133000","28","1","1","7","1","1.5","0","N"
"522","891792283","7","10","4","3","0","1.5","0.22","N"
"417","1287523345","9","10","4","5","0","0.5","0.01","N"
"465","536671400","24","2","1","6","0","3.0","0.07","N"
"687","2413601911","23","9","3","3","0","0.0","0.11","N"
"393","884760275","26","8","3","4","0","0.5","0","N"
"654","982792629","28","11","4","5","0","1.5","0","N"
"447","962402919","13","4","2","1","0","1.5","0","N"
"116","396440000","20","2","1","2","0","0.0","0","N"
"45","52822000","10","12","4","3","0","0.0","0.02","N"
"374","647078240","11","6","2","5","0","1.0","0.24","N"
"459","751474420","23","1","1","2","0","0.0","0","N"
"459","902969000","21","11","4","5","0","2.5","0.37","N"
"671","895877842","30","6","2","3","0","3.0","0.18","N"
"425","427946550","10","7","3","7","1","4.0","0","N"
"1011","1846416359","26","3","1","4","0","0.5","0.04","N"
"619","2508419897","25","12","4","4","0","1.0","0.27","N"
"558","549529946","17","10","4","5","0","0.5","0","N"
"32","51695000","6","10","4","2","0","0.5","0","N"
"801","714078957","30","4","2","4","0","3.0","0.05","N"
"235","756393805","4","11","4","1","0","0.1","0.02","N"
"450","387089437","13","9","3","7","1","2.0","0","N"
"326","456167295","16","7","3","6","0","2.0","0.13","N"
"231","210659767","13","9","3","7","1","2.0","0","N"
"345","506500159","9","1","1","2","0","0.1","0","N"
"843","1254584311","5","11","4","2","0","1.0","0.09","N"
"761","1342331875","2","4","2","4","0","0.5","0.03","N"
"437","521272000","29","8","3","7","1","3.0","0","N"
"118","201872000","1","11","4","5","0","3.0","0","N"
"203","479517210","9","12","4","1","0","0.0","0.29","N"
"691","1738350617","6","7","3","3","0","1.5","0.02","N"
"558","391028000","29","3","1","7","1","3.0","0","N"
"695","1867981905","12","12","4","5","0","0.0","0.21","N"
"363","1140769000","20","10","4","2","0","0.0","0","N"
"136","266096548","14","11","4","5","0","0.1","0.05","N"
"528","752465738","17","11","4","1","0","0.1","0.08","N"
"89","99804000","26","4","2","7","1","3.5","0","N"
"1147","1557137081","22","11","4","5","1","4.0","0","N"
"437","329797553","17","4","2","5","1","4.0","0","N"
"501","790001026","29","11","4","5","0","3.0","0.02","N"
"483","843443942","14","8","3","6","0","1.0","0.12","N"
"738","1940493784","28","11","4","5","0","1.5","0.04","N"
"318","247164000","13","1","1","7","1","4.0","0","N"
"274","549505407","8","1","1","1","0","0.0","0.05","N"
"488","904714458","13","2","1","2","0","1.5","0.01","N"
"612","2366972391","4","10","4","6","0","3.0","0.32","N"
"561","1106469163","20","2","1","2","0","0.0","0.2","N"
"386","756557316","10","7","3","7","1","4.0","0","N"
"752","1081584638","25","2","1","7","1","2.5","0.01","N"
"529","695559299","20","12","4","6","0","0.1","0.05","N"
"1147","1572608195","27","5","2","4","0","0.5","0","N"
"94","137609000","18","11","4","2","0","0.5","0.01","N"
"373","357351820","3","1","1","3","1","5.0","0.39","N"
"242","495921000","17","4","2","5","1","4.0","0","N"
"698","1131288585","22","10","4","3","0","0.1","0.1","N"
"362","808870000","4","3","1","3","0","0.5","0.29","N"
"617","1404404029","19","8","3","4","0","0.1","0.09","N"
"390","422230759","18","2","1","7","1","2.0","0","N"
"460","948916874","23","6","2","3","0","3.0","0.02","N"
"560","532852825","22","12","4","7","1","0.0","0","N"
"17","4920000","18","10","4","7","1","0.0","0","N"
"199","489640000","6","3","1","5","0","1.0","0","N"
"21","30926000","11","1","1","5","0","3.0","0","N"
"382","635272022","14","5","2","5","0","1.0","0.11","N"
"63","67340976","8","10","4","3","0","1.0","0","N"
"647","1146782795","3","10","4","5","0","1.5","0.32","N"
"890","2136688084","30","10","4","5","0","3.0","0.03","N"
"361","593327937","13","11","4","3","0","0.5","0","N"
"417","941516049","12","11","4","3","0","3.0","0.19","N"
"318","1068046515","17","9","3","4","0","0.5","0","N"
"666","1629562924","11","3","1","3","0","1.5","0.17","N"
"454","1077445509","22","10","4","4","0","0.1","0.03","N"
"377","772737000","28","12","4","7","1","2.5","0","N"
"48","100871000","18","12","4","4","0","2.0","0","N"
"405","518839749","16","6","2","3","0","0.1","0","N"
"608","980886977","4","10","4","7","1","3.0","0","N"
"107","192851237","6","11","4","3","0","0.1","0","N"
"666","878391113","15","9","3","2","0","2.0","0.1","N"
"468","1102269111","7","1","1","1","0","0.1","0.14","N"
"509","1837177321","21","6","2","1","0","2.0","0.22","N"
"709","1301407494","23","4","2","4","0","0.5","0.33","N"
"423","674041000","20","8","3","5","0","0.0","0","N"
"199","434071000","9","12","4","1","0","0.0","0.22","N"
"449","291132358","7","1","1","7","1","0.1","0","N"
"634","995299939","5","5","2","3","0","0.1","0","N"
"510","1159393456","12","9","3","6","0","2.0","0.24","N"
"61","22993000","9","1","1","2","0","0.1","0.02","N"
"976","1460251683","26","12","4","4","0","0.5","0.13","N"
"277","691305060","20","1","1","6","0","1.5","0","N"
"575","1167243253","5","4","2","7","1","2.0","0","N"
"374","1030546065","31","3","1","2","0","3.0","0.12","N"
"137","550820000","10","10","4","6","0","1.5","0.14","N"
"616","1015419559","15","11","4","5","0","1.0","0","N"
"352","766489258","14","2","1","3","0","2.0","0.03","N"
"515","1002110818","24","10","4","5","0","0.0","0","N"
"152","229524361","10","11","4","7","1","1.0","0","N"
"525","685661517","11","7","3","1","0","1.5","0.11","N"
"755","1260460000","24","11","4","7","1","0.1","0","N"
"653","2258144872","25","9","3","5","0","1.0","0","N"
"743","1132189961","18","6","2","5","0","0.1","0.19","N"
"122","234093405","11","9","3","5","1","4.0","0","N"
"751","1483365118","28","11","4","5","0","1.5","0.03","N"
"633","1963834617","12","12","4","4","0","0.0","0.01","N"
"19","23217000","5","12","4","5","0","2.0","0.19","N"
"400","1570510155","26","11","4","3","0","0.5","0.12","N"
"352","495818000","12","1","1","5","1","2.5","0.12","N"
"91","214410000","20","2","1","2","0","0.0","0","N"
"319","647131088","5","6","2","6","0","2.0","0.04","N"
"359","691893501","2","4","2","4","0","0.5","0","N"
"332","449176202","23","6","2","3","0","3.0","0.27","N"
"377","643916000","9","11","4","6","0","3.0","0.09","N"
"1097","2694748207","28","5","2","5","0","2.0","0.21","N"
"249","592890232","2","12","4","1","0","0.5","0.13","N"
"657","1061339055","10","4","2","5","0","2.0","0","N"
"669","1297174403","24","12","4","2","0","0.1","0.02","N"
"388","1299736266","17","8","3","2","0","0.5","0.13","N"
"71","127696570","3","10","4","5","0","1.5","0","N"
"539","1619238245","29","8","3","7","1","3.0","0.04","N"
"282","925605834","26","7","3","2","0","2.0","0","N"
"403","811814825","15","10","4","4","0","1.0","0.08","N"
"921","1211429519","15","11","4","6","0","1.0","0.07","N"
"536","897833868","16","10","4","5","0","0.0","0.04","N"
"633","1019410316","30","3","1","1","0","3.0","0.04","N"
"579","992422829","29","10","4","3","0","3.0","0.23","N"
"673","1582829851","14","6","2","1","0","0.0","0.06","N"
"561","1229745360","4","11","4","2","0","0.1","0.01","N"
"209","453124588","30","6","2","3","0","3.0","0.04","N"
"1014","2466306139","4","1","1","4","1","5.0","0","N"
"853","1560680903","8","10","4","3","0","1.0","0.25","N"
"306","465932000","25","4","2","6","0","2.5","0.25","N"
"443","915879101","21","4","2","2","0","0.0","0","N"
"793","1281689785","1","9","3","2","0","3.0","0.01","N"
"692","1380010433","3","12","4","3","0","0.1","0.38","N"
"673","1077821602","28","10","4","3","0","1.5","0.03","N"
"679","2620817491","20","11","4","3","0","1.5","0","N"
"316","354751526","12","4","2","7","1","0.5","0","N"
"1078","1579011060","24","11","4","1","0","1.5","0.06","N"
"4","4500000","21","9","3","1","1","3.0","0","N"
"419","625856537","16","11","4","7","1","0.0","0","N"
"421","512645000","19","3","1","4","0","0.1","0.03","N"
"404","305875264","25","2","1","7","1","2.5","0","N"
"415","552840196","1","12","4","7","1","3.0","0","N"
"218","225683000","1","3","1","7","1","3.0","0","N"
"639","1046135052","9","5","2","7","1","0.1","0","N"
"0","0","20","6","2","7","1","0.5","0","N"
"482","1144002342","20","12","4","6","0","0.1","0.27","N"
"897","1024674139","25","2","1","7","1","2.5","0","N"
"299","452133000","2","7","3","6","1","4.0","0","N"
"243","325437125","13","10","4","2","0","0.0","0","N"
"1036","3242195087","1","9","3","2","0","3.0","0","N"
"455","1309076466","13","6","2","7","1","1.0","0","N"
"438","553230772","20","11","4","3","0","1.5","0.06","N"
"475","648922642","15","3","1","7","1","2.0","0","N"
"522","861324035","11","4","2","6","0","3.0","0.03","N"
"77","98514000","25","12","4","4","0","1.0","0","N"
"128","324886000","23","7","3","6","0","1.0","0","N"
"253","503771790","13","4","2","1","0","1.5","0","N"
"90","79977131","17","10","4","5","0","0.5","0","N"
"677","1920085858","14","6","2","1","0","0.0","0.16","N"
"371","1215514274","19","12","4","5","0","0.1","0.27","N"
"326","626856295","21","6","2","1","0","2.0","0.05","N"
"568","812109835","26","11","4","2","0","0.1","0","N"
"443","645559977","19","2","1","1","0","0.0","0.17","N"
"80","102485315","16","11","4","7","1","0.0","0","N"
"1155","1894134853","1","9","3","2","0","3.0","0.08","N"
"919","1612481485","26","4","2","7","1","3.5","0.02","N"
"277","1064771705","31","2","1","6","0","3.0","0.01","N"
"424","1566037369","15","4","2","3","0","2.0","0.01","N"
"269","428959348","3","1","1","4","1","5.0","0","N"
"415","1072571958","5","6","2","6","0","2.0","0.28","N"
"77","173121000","24","1","1","3","0","0.1","0","N"
"629","891223802","24","3","1","2","0","0.5","0.2","N"
"239","335114001","28","3","1","6","0","1.5","0.23","N"
"828","1989573413","9","12","4","2","0","0.0","0.05","N"
"1026","2339779511","2","3","1","1","0","3.0","0.38","N"
"628","540273708","24","1","1","3","0","0.1","0.01","N"
"844","1570171698","24","11","4","7","1","0.1","0","N"
"1026","2906303908","28","12","4","7","1","2.5","0","N"
"91","183709000","27","6","2","7","1","1.0","0","N"
"603","2040650726","3","3","1","2","0","3.0","0.01","N"
"96","476392000","20","9","3","7","1","1.5","0","N"
"521","961202077","27","1","1","6","0","0.5","0","N"
"426","760754708","3","10","4","5","0","1.5","0.24","N"
"37","92874000","26","10","4","1","0","0.1","0","N"
"848","2080956538","10","12","4","3","0","0.0","0.02","N"
"778","967130968","27","3","1","5","0","2.0","0.04","N"
"906","1265010000","8","3","1","7","1","1.5","0","N"
"518","1169130000","12","9","3","6","0","2.0","0.24","N"
"63","165400000","19","11","4","2","0","2.0","0","N"
"401","935185305","1","11","4","6","0","3.0","0.31","N"
"510","1486259398","1","2","1","4","0","3.0","0.09","N"
"588","1106721042","25","12","4","4","0","1.0","0.33","N"
"507","791756000","7","10","4","2","0","0.1","0.07","N"
"998","1934762478","13","10","4","1","0","0.5","0","N"
"172","730638096","4","12","4","4","0","0.5","0","N"
"861","2218966898","10","3","1","2","0","0.5","0.05","N"
"122","337815000","23","10","4","5","0","1.0","0","N"
"152","187364000","21","12","4","7","1","0.5","0","N"
"445","849441408","29","11","4","6","0","3.0","0.04","N"
"603","816543681","6","5","2","4","0","1.0","0.03","N"
"618","848703295","5","10","4","7","1","1.0","0","N"
"105","203488396","10","10","4","5","0","2.0","0","N"
"163","532120000","18","6","2","5","0","0.1","0","N"
"9","15276000","9","11","4","7","1","0.1","0","N"
"563","2575867130","21","10","4","3","0","0.0","0.01","N"
"27","62310000","24","8","3","2","0","3.0","0","N"
"378","1303578101","26","8","3","4","0","0.5","0.04","N"
"653","1259485738","29","12","4","7","1","3.5","0","N"
"72","247850000","10","2","1","6","0","1.5","0","N"
"902","1654098000","23","5","2","7","1","0.5","0","N"
"790","1225467741","12","11","4","2","0","3.0","0.25","N"
"448","852054596","3","9","3","4","0","0.1","0","N"
"662","1327805820","6","3","1","5","0","1.0","0.34","N"
"310","543164155","6","11","4","3","0","0.1","0","N"
"522","891744562","10","3","1","2","0","0.5","0.12","N"
"625","390427747","21","1","1","7","1","3.0","0","N"
"678","1274196811","26","12","4","5","0","0.5","0.28","N"
"159","167358000","27","6","2","7","1","1.0","0","N"
"639","1312453626","6","11","4","3","0","0.1","0","N"
"82","58353000","13","8","3","5","0","3.0","0","N"
"69","158559158","23","12","4","1","0","0.0","0","N"
"512","853785661","14","11","4","4","0","0.1","0.29","N"
"204","701550000","25","8","3","3","0","0.5","0","N"
"698","774232068","28","9","3","1","0","1.5","0.07","N"
"96","111382340","4","11","4","1","0","0.1","0","N"
"423","629147984","23","10","4","5","0","1.0","0","N"
"445","787662809","22","5","2","6","0","0.1","0.13","N"
"345","575297162","12","11","4","2","0","3.0","0.39","N"
"502","1087458481","28","8","3","6","0","3.0","0.33","N"
"604","1083524476","7","5","2","5","0","1.0","0","N"
"595","937153356","10","12","4","3","0","0.0","0.24","N"
"616","1541971410","19","12","4","5","0","0.1","0.36","N"
"541","1120078000","14","11","4","5","0","0.1","0.15","N"
"808","1506883994","5","11","4","3","0","1.0","0.24","N"
"124","193719081","17","4","2","5","1","4.0","0","N"
"129","471790000","18","7","3","1","0","0.1","0","N"
"629","1398152290","25","11","4","2","0","3.0","0","N"
"485","1151130921","5","7","3","2","0","1.0","0","N"
"84","150423400","10","2","1","6","0","1.5","0","N"
"203","428496566","16","10","4","5","0","0.0","0.14","N"
"1005","2623621770","1","12","4","1","0","3.0","0.04","N"
"1024","1172125876","2","2","1","5","0","2.0","0.14","N"
"4","6100000","9","5","2","7","1","0.1","0","N"
"85","86778000","23","8","3","1","0","1.5","0","N"
"948","2230001633","4","5","2","2","0","0.0","0.28","N"
"15","14550000","13","6","2","7","1","1.0","0","N"
"12","16100000","22","3","1","7","1","0.0","0","N"
"248","661208005","14","12","4","6","0","1.0","0.21","N"
"950","1301177229","14","10","4","3","0","0.1","0.09","N"
"35","78874000","11","12","4","4","0","0.0","0","N"
"4","2100000","5","4","2","7","1","2.0","0","N"
"112","152476904","1","3","1","7","1","3.0","0","N"
"445","780710126","31","2","1","6","0","3.0","0.03","N"
"391","2038503071","21","5","2","5","0","0.5","0","N"
"404","779272423","15","5","2","6","0","0.1","0.34","N"
"543","728725167","19","7","3","2","0","0.1","0","N"
"485","813703374","23","2","1","5","0","1.5","0.16","N"
"508","1090458769","3","6","2","4","0","1.5","0.05","N"
"883","1889879000","3","12","4","3","0","0.1","0.14","N"
"457","796452687","19","3","1","4","0","0.1","0.03","N"
"652","1549268604","5","5","2","3","0","0.1","0.18","N"
"482","799962636","18","6","2","5","0","0.1","0.03","N"
"243","438898288","13","2","1","2","0","1.5","0.26","N"
"685","995934857","29","2","1","4","0","3.0","0.05","N"
"238","355857000","17","7","3","7","1","2.0","0","N"
"329","507032000","28","11","4","5","0","1.5","0.27","N"
"912","1108589000","12","4","2","7","1","0.5","0","N"
"98","250013000","1","5","2","6","0","3.0","0.39","N"
"347","337081000","22","11","4","6","1","4.0","0","N"
"353","1565781000","26","11","4","3","0","0.5","0.19","N"
"646","1400399372","20","8","3","5","0","0.0","0.22","N"
"512","1323684546","14","9","3","1","0","0.5","0.02","N"
"572","1956068243","26","12","4","4","0","0.5","0.22","N"
"420","1021016118","8","11","4","6","0","0.0","0.14","N"
"613","1699866140","30","10","4","5","0","3.0","0.06","N"
"363","595158000","5","4","2","7","1","2.0","0.04","N"
"427","839594557","28","8","3","6","0","3.0","0","N"
"370","644388497","17","5","2","1","0","2.0","0.07","N"
"155","363663659","7","2","1","3","0","0.1","0","N"
"504","1103311438","29","11","4","6","0","3.0","0.25","N"
"353","399596000","8","11","4","5","0","1.5","0.09","N"
"732","1222530849","19","10","4","7","1","3.0","0.01","N"
"640","1812981078","9","6","2","3","0","0.0","0.12","N"
"329","414579000","17","4","2","5","1","4.0","0.05","N"
"594","1009428642","6","3","1","5","0","1.0","0.01","N"
"494","789768532","27","8","3","5","0","1.5","0","N"
"733","1306203663","13","3","1","5","1","4.0","0","N"
"92","180443056","26","11","4","2","0","0.1","0","N"
"215","360018105","24","2","1","6","0","3.0","0.23","N"
"519","589756307","1","3","1","7","1","3.0","0","N"
"38","44547000","22","6","2","2","0","1.5","0","N"
"435","378748308","26","1","1","5","0","0.1","0.11","N"
"508","692508606","4","6","2","5","0","3.0","0.04","N"
"519","1014758260","21","10","4","2","0","0.0","0.23","N"
"175","284109000","24","6","2","4","0","0.5","0","N"
"525","1459724496","13","11","4","4","0","0.5","0.24","N"
